state,county,category,category_label,tier,phase,strategy,sources
Tennessee,White,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Tennessee,Williamson,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Tennessee,Wilson,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Tennessee,Anderson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Bedford,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Benton,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Bledsoe,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Blount,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Bradley,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Campbell,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Cannon,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Carroll,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Carter,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Cheatham,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Chester,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Claiborne,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Clay,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Cocke,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Coffee,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Crockett,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Cumberland,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,DeKalb,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Decatur,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Dickson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Dyer,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Fayette,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Fentress,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Franklin,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Gibson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Giles,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Grainger,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Greene,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Grundy,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hamblen,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hancock,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hardeman,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hardin,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hawkins,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Haywood,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Henderson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Henry,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Hickman,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Houston,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Jackson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Jefferson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Johnson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Lake,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Lauderdale,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Lawrence,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Lewis,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Lincoln,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Loudon,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Macon,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Marion,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Marshall,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Maury,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,McMinn,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,McNairy,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Meigs,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Monroe,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Moore,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Morgan,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Obion,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Overton,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Perry,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Pickett,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Polk,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Putnam,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Rhea,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Roane,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Robertson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Scott,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Sequatchie,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Sevier,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Smith,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Stewart,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Sumner,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Tipton,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Trousdale,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Unicoi,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Union,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Van Buren,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Warren,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Wayne,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Weakley,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,White,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Williamson,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Tennessee,Anderson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Bedford,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Benton,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Bledsoe,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Blount,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Bradley,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Campbell,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Cannon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Carter,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Cheatham,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Chester,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Clay,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Coffee,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Crockett,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,DeKalb,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Decatur,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Dickson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Fayette,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Franklin,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Greene,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Grundy,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Hamblen,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Hardeman,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Hardin,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Hawkins,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Haywood,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Henderson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Henry,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Houston,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Humphreys,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Johnson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Lewis,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Loudon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Macon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Marion,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,McMinn,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,McNairy,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Meigs,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Monroe,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Morgan,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Obion,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Polk,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Rhea,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Roane,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Robertson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Scott,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Sequatchie,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Smith,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Stewart,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Sullivan,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Tipton,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Trousdale,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Unicoi,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Warren,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Wilson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Tennessee,Cannon,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Carter,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Clay,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Cumberland,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,DeKalb,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Fentress,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Giles,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Grainger,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Greene,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Hancock,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Hawkins,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Hickman,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Humphreys,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Jackson,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Jefferson,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Johnson,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Lawrence,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Lewis,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Lincoln,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Macon,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Marshall,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Maury,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Montgomery,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Moore,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Overton,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Perry,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Pickett,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Putnam,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Smith,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Sullivan,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Trousdale,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Unicoi,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Union,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Van Buren,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Warren,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Washington,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Wayne,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,White,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Tennessee,Anderson,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Benton,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Blount,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Bradley,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Campbell,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Carroll,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Claiborne,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Crockett,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Dyer,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Gibson,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Henry,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Houston,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Humphreys,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Lake,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,McMinn,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Meigs,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Monroe,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Montgomery,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Morgan,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Obion,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Polk,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Roane,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Scott,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Stewart,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Union,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Weakley,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Tennessee,Wilson,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Virginia,Accomack,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Alleghany,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Amelia,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Bath,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Bland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Botetourt,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Bristol,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Brunswick,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Buchanan,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Buckingham,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Buena Vista,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Caroline,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Carroll,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Charlotte,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Clarke,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Covington,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Craig,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Culpeper,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Cumberland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Dickenson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Dinwiddie,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Emporia,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Essex,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Fauquier,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Floyd,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Franklin,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Frederick,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Fredericksburg,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Galax,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Giles,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Gloucester,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Goochland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Grayson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Greensville,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Hampton,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Harrisonburg,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Highland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Hopewell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,James City,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,King George,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,King William,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,King and Queen,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Lancaster,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Lee,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Lexington,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Lunenburg,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Madison,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Manassas,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Manassas Park,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Mathews,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Mecklenburg,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Middlesex,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Montgomery,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Newport News,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Northampton,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Northumberland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Norton,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Nottoway,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Orange,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Page,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Patrick,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Petersburg,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Poquoson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Powhatan,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Prince Edward,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Prince George,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Pulaski,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Radford,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Rappahannock,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Richmond,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Roanoke,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Roanoke City,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Rockbridge,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Rockingham,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Russell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Salem,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Scott,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Shenandoah,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Smyth,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Spotsylvania,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Stafford,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Surry,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Sussex,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Tazewell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Virginia,Warren,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
