id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
15,Volunteers of America — Freedom House,Housing,Louisville / Jefferson County,"Volunteers of America Mid-States Freedom House is a long-term residential treatment program for pregnant women and mothers with substance use disorders. All children under 18 may live with their mother during treatment—there is no limit on the number of children. The family-centered program includes medication-assisted treatment, individual and group therapy, parenting and reunification support, CPS-qualified parenting classes, life skills, and vocational training. Same-day intake is available evenings and weekends. Two Louisville locations (Shelby Street and Second Street).","Freedom House de Volunteers of America Mid-States es un tratamiento residencial a largo plazo para mujeres embarazadas y madres con trastornos por uso de sustancias. Todos los hijos menores de 18 años pueden vivir con su madre durante el tratamiento—sin límite de cantidad. El programa centrado en la familia incluye tratamiento asistido con medicamentos, terapia individual y grupal, apoyo para la reunificación familiar, clases de crianza, habilidades para la vida y capacitación vocacional. Admisiones el mismo día, noches y fines de semana. Dos ubicaciones en Louisville (Shelby Street y Second Street).",1436 South Shelby Street,Louisville,(502) 635-4530,intakears@voamid.org,https://www.voamid.org/locations/freedom-house/,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,"Intake available same day, evenings, and weekends. Also serves 1025 South Second Street, Louisville.","Admisiones el mismo día, noches y fines de semana. Acepta Medicaid y la mayoría de seguros",Intake: call (502) 635-4530 anytime for admissions scheduling,louisville|women|children|pregnancy|substance-use|family-treatment|VOA,Residential substance use treatment|Medication-assisted treatment|Family-centered care|Parenting classes|Reunification support|Life skills and vocational training,Jefferson,Bullitt|Henry|Jefferson|Oldham|Shelby|Spencer|Trimble,multi,accepts_criminal_record|walk_in_ok
16,Re:Center Ministries,Housing,Louisville / Jefferson County,"Re:Center Ministries is a faith-based organization serving Louisville's homeless and hurting since 1881. Offers emergency overnight shelter for men (reserve through Coordinated Shelter Access at 502-637-2337), a day shelter for women and children, and the LifeChange long-term recovery program for men completing a 90-day track with access to private suites. Also helps individuals obtain ID documents and a mailing address. Relocated to South Brook Street with expanded shelter capacity.","Re:Center Ministries es una organización con enfoque de fe que sirve a personas sin hogar y en crisis en Louisville desde 1881. Ofrece refugio nocturno de emergencia para hombres (reservar por Coordinated Shelter Access al 502-637-2337), refugio diurno para mujeres y niños, y el programa LifeChange de recuperación a largo plazo para hombres. También ayuda a obtener identificación y dirección postal. Reubicado en South Brook Street con mayor capacidad.",757 South Brook Street,Louisville,(502) 584-6543,,https://recenterministries.org,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,,"Camas del refugio nocturno para hombres se reservan por Coordinated Shelter Access: (502) 637-2337, diario 10 a.m.–1 p.m. El programa LifeChange requiere admisión al programa.",Shelter check-in for men: 7:00–7:30 p.m.; check-out 6:30 a.m. Call for LifeChange and day shelter hours,louisville|homeless|shelter|recovery|lifechange|faith-based|men,Emergency men's shelter|Women and children's day shelter|LifeChange addiction recovery|ID and mailing address assistance|Church partnerships,Jefferson,Jefferson,single,walk_in_ok
17,Exodus Scholar Homes,Housing,Louisville / Jefferson County,"Exodus Scholar Homes provides small-scale transitional and recovery housing in Louisville's West End for individuals seeking stability after incarceration or during recovery. The program operates a duplex with four beds and offers case management, job training connections, and mental health counseling support. Office hours are weekdays; call ahead to confirm bed availability and intake requirements.","Exodus Scholar Homes ofrece vivienda transitoria y de recuperación a pequeña escala en el West End de Louisville para personas que buscan estabilidad después del encarcelamiento o durante la recuperación. Opera un dúplex con cuatro camas y ofrece manejo de casos, conexiones de capacitación laboral y apoyo de consejería en salud mental. Horario de oficina entre semana; llame con anticipación para confirmar disponibilidad.",2617 West Broadway Street,Louisville,(502) 544-5912,,,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Small transitional duplex (4 beds). Mental health counseling provider. Call to confirm current intake process and availability.,Dúplex transitorio pequeño (4 camas). Proveedor de consejería en salud mental. Llame para confirmar el proceso de ingreso y disponibilidad.,"Monday–Friday, 9:00 a.m.–7:00 p.m.",louisville|transitional-housing|recovery|west-end|small-program,Transitional housing|Recovery housing|Case management|Job training referrals|Mental health counseling,Jefferson,Jefferson,single,accepts_criminal_record
18,Coalition for the Homeless — Single Point of Entry,Housing,Louisville / Jefferson County,"Coordinated Shelter Access (formerly Single Point of Entry) is Louisville Metro's central phone and walk-in line for reserving emergency shelter beds and connecting to homelessness prevention services. Operated by the Coalition for the Homeless, CSA helps adults—including those recently released from jail or prison—find overnight shelter placement and referrals to housing navigation, benefits, and other social services. Also dial 2-1-1 for 24/7 assistance.","Coordinated Shelter Access (antes Single Point of Entry) es la línea central telefónica y presencial de Louisville Metro para reservar camas en refugios de emergencia y conectar con servicios de prevención de la falta de vivienda. Operado por Coalition for the Homeless; ayuda a adultos—including recién liberados—con colocación en refugios y referencias a vivienda, beneficios y otros servicios. También marque 2-1-1 para ayuda 24/7.","1300 South Fourth Street, Suite 250",Louisville,(502) 637-2337,csa@louhomeless.org,https://louhomeless.org/news/gethelp/,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,"Phone reservations daily 10 a.m.–1 p.m. Walk-in at 1300 S. 4th St. #250, Monday–Friday 10 a.m.–1 p.m. Closed on major holidays—call shelters directly on those days.","Reservas telefónicas diarias 10 a.m.–1 p.m. Presencial en 1300 S. 4th St. #250, lunes a viernes 10 a.m.–1 p.m. Cerrado en días festivos principales—llame directamente a los refugios esos días.",Phone: daily 10:00 a.m.–1:00 p.m.; walk-in: Monday–Friday 10:00 a.m.–1:00 p.m.,louisville|homeless|shelter|coordinated-entry|emergency-housing|reentry,Emergency shelter bed reservations|Homelessness prevention referrals|Housing navigation connections|Social service referrals,Jefferson,Jefferson,single,accepts_criminal_record|walk_in_ok
20,Chrysalis House,Housing,Lexington / Fayette County,"Chrysalis House is Kentucky's oldest and largest licensed residential substance use treatment program for women and a Kentucky DOC-contracted Reentry Service Center. Serves women age 18+ from across Kentucky; pregnant women and mothers may bring newborns and children under two full-time, with older children visiting on weekends. Offers residential and outpatient treatment, GED support, employment assistance, domestic violence counseling, and on-site early childhood education. Call admissions for a confidential screening.","Chrysalis House es el programa de tratamiento residencial para mujeres más antiguo y grande de Kentucky con licencia estatal y un Centro de Servicios de Reinserción contratado por el DOC. Atiende mujeres de 18+ en todo Kentucky; mujeres embarazadas y madres pueden traer recién nacidos e hijos menores de dos años a tiempo completo. Ofrece tratamiento residencial y ambulatorio, apoyo para el GED, empleo, consejería sobre violencia doméstica y educación infantil en el sitio. Llame a admisiones para una evaluación confidencial.",1589 Hill Rise Drive,Lexington,(859) 977-2501,sherryjackson@chrysalishouse.org,https://chrysalishouse.org,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,DOC-contracted RSC. Admissions screening: (859) 977-2501. Women with children welcome.,RSC contratado por el DOC. Evaluación de admisiones: (859) 977-2501. Acepta Medicaid y la mayoría de seguros. Mujeres con hijos bienvenidas.,Admissions: Monday–Friday; call (859) 977-2501 for screening,lexington|women|children|RSC|DOC-contract|substance-use|recovery,Residential substance use treatment|Outpatient treatment|Women and children's housing|GED assistance|Employment support|Domestic violence counseling|Early childhood education,Fayette,,statewide,accepts_criminal_record|referral_required
21,Hope Center — George Privett (Men),Housing,Lexington / Fayette County,"The Hope Center's George Privett Recovery Center is a Kentucky DOC-contracted Reentry Service Center providing long-term residential recovery for men with substance use disorders. The 9–12 month peer-driven program uses the Recovery Dynamics curriculum with 12-step principles, accountability, life skills, and employment readiness. Many men enter through Safe Off the Streets (SOS) emergency shelter before transitioning into structured recovery. DOC Probation and Parole referrals accepted.","El George Privett Recovery Center del Hope Center es un Centro de Servicios de Reinserción contratado por el DOC que ofrece recuperación residencial a largo plazo para hombres con trastornos por uso de sustancias. El programa de 9–12 meses entre pares usa el plan de estudios Recovery Dynamics con principios de 12 pasos, responsabilidad, habilidades para la vida y preparación laboral. Muchos ingresan por el refugio Safe Off the Streets (SOS). Acepta referidos de Probation and Parole del DOC.",250 West Loudon Avenue,Lexington,(859) 225-4673,,https://hopectr.org/what-we-do/recovery-treatment/mens-recovery-program/,DOC Probation and Parole referrals accepted.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Kentucky DOC-contracted RSC for men. Program typically 9–12 months. Entry point: Safe Off the Streets (SOS) shelter also on Loudon Avenue campus.,RSC contratado por el DOC para hombres. Programa típicamente de 9–12 meses. Punto de entrada: refugio Safe Off the Streets (SOS) en el campus de Loudon Avenue.,Call (859) 225-4673 for admissions and program information,lexington|men|RSC|DOC-contract|recovery|substance-use|long-term,Residential recovery program|Recovery Dynamics curriculum|12-step programming|Life skills training|Employment readiness|Safe Off the Streets entry,Fayette,Fayette,single,accepts_criminal_record|referral_required
22,Hope Center — Ball-Quantrell Jones (Women),Housing,Lexington / Fayette County,"The Hope Center's Ball-Quantrell Jones Recovery Center for Women is a Kentucky DOC-contracted Reentry Service Center offering long-term residential recovery for women with substance use disorders. Since 2002, this gender-specific program combines trauma-informed care, the Recovery Dynamics curriculum, peer support, and professional supervision with employment readiness and health clinic access. Open to women across Kentucky seeking a safe structured environment for sustained sobriety.","El Ball-Quantrell Jones Recovery Center for Women del Hope Center es un Centro de Servicios de Reinserción contratado por el DOC que ofrece recuperación residencial a largo plazo para mujeres con trastornos por uso de sustancias. Desde 2002, este programa específico para mujeres combina atención informada sobre trauma, el plan Recovery Dynamics, apoyo entre pares y supervisión profesional con preparación laboral y acceso a clínica de salud.",1524 Versailles Road,Lexington,(859) 252-2002,,https://hopectr.org/what-we-do/recovery-treatment/womens-recovery-program/,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,"Kentucky DOC-contracted RSC for women. Trauma-informed, gender-specific programming.",RSC contratado por el DOC para mujeres. Programación informada sobre trauma y específica para mujeres. Entrada por Safe Off the Streets disponible.,Call (859) 252-2002 for admissions and program information,lexington|women|RSC|DOC-contract|recovery|trauma-informed|substance-use,Women's residential recovery|Trauma-informed care|Recovery Dynamics curriculum|Employment readiness|Health clinic access|Peer support,Fayette,,statewide,accepts_criminal_record|referral_required
23,Dismas Charities — Lexington,Housing,Lexington / Fayette County,"Dismas Charities Lexington is a Kentucky DOC-listed residential reentry center (halfway house) at 909 Georgetown Street for men and women returning from state and federal incarceration in Central Kentucky. Provides structured community-based supervision, employment assistance, substance abuse programming, and support reconnecting with family and employers. Referrals typically come from Kentucky DOC, the Bureau of Prisons, or courts—call to confirm bed availability.","Dismas Charities Lexington es un centro residencial de reinserción (media casa) en 909 Georgetown Street para hombres y mujeres que regresan del encarcelamiento estatal y federal en el centro de Kentucky. Ofrece supervisión comunitaria estructurada, apoyo laboral, programación de sustancias y apoyo para reconectar con familia y empleadores. Los referidos suelen venir del DOC de Kentucky, el Buró de Prisiones o tribunales—llame para confirmar disponibilidad.",909 Georgetown Street,Lexington,(859) 231-8448,,https://dismas.com,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Kentucky DOC-contracted reentry center. Acting director contact through main line.,Centro de reinserción contratado por el DOC de Kentucky. Generalmente se requiere referido institucional para ingreso.,Call for intake and visiting hours,lexington|halfway-house|reentry|federal|state|dismas|DOC-contract,Residential reentry housing|Employment assistance|Substance abuse programming|Community supervision support|Job placement,Fayette,Fayette,single,accepts_criminal_record|referral_required
24,Shepherds House,Housing,Lexington / Fayette County,"Shepherd's House is a long-term recovery organization in Lexington serving men with substance use disorders since 1989. The structured 12-month residential program emphasizes 12-step fellowship, peer accountability, individual therapy, employment, and daily life skills. Suitable for men on probation, parole, or court compliance who commit to sustained sobriety. Also operates DOC-affiliated programs in multiple Kentucky counties. Admissions line separate from main office.","Shepherd's House es una organización de recuperación a largo plazo en Lexington que sirve a hombres con trastornos por uso de sustancias desde 1989. El programa residencial estructurado de 12 meses enfatiza comunidad de 12 pasos, responsabilidad entre pares, terapia individual, empleo y habilidades diarias. Adecuado para hombres en libertad condicional o supervisión judicial. También opera programas afiliados al DOC en varios condados. Línea de admisiones separada de la oficina principal.","365 Waller Avenue, Suite 230",Lexington,(859) 252-1939,,https://shepherdshouseinc.com,"Suitable for men on probation, parole, or court compliance who commit to sustained sobriety.",Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Admissions: (859) 447-4020,Admisiones: (859) 447-4020. Vivienda residencial de recuperación en varios sitios de Lexington. Admisión voluntaria o por referido debe comprometerse con recuperación a largo plazo y empleo de tiempo completo.,Call admissions at (859) 447-4020 for intake,lexington|men|recovery|transitional-housing|12-step|probation|parole,Long-term residential recovery|12-step programming|Individual therapy|Employment support|Life skills training|DOC-affiliated programs,Fayette,Fayette,single,accepts_criminal_record
25,Lexington Rescue Mission — Re-Entry Program,Housing,Lexington / Fayette County,"Lexington Rescue Mission's Breaking Chains re-entry program provides faith-based training and case management for incarcerated and formerly incarcerated men and women in Central Kentucky. In-jail classes (The Genesis Process and Jobs for Life) run at Fayette, Woodford, Madison, Jessamine, and other facilities; upon release, case managers help with IDs, transportation, clothing, housing, employment, and sobriety support. Partners with U.S. Probation and Parole.","El programa de reinserción Breaking Chains de Lexington Rescue Mission ofrece capacitación con enfoque de fe y manejo de casos para hombres y mujeres encarcelados y liberados en el centro de Kentucky. Clases en cárceles (The Genesis Process y Jobs for Life) en Fayette, Woodford, Madison, Jessamine y otras; al salir, los gestores de casos ayudan con identificación, transporte, ropa, vivienda, empleo y sobriedad. Colabora con U.S. Probation and Parole.",444 Glen Arvin Avenue,Lexington,(859) 381-9600,tim@lexingtonrescue.org,https://lexingtonrescue.org/services/ex-offender-re-entry/,Probation and Parole.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Re-entry case manager contact through main line. In-jail classes at multiple detention centers post-release case management and mentor support available.,Contacto del gestor de reinserción a través de la línea principal. Clases en cárceles en varios centros de detención manejo de casos y mentores disponibles después de la liberación.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",lexington|reentry|faith-based|case-management|jail-programs|employment,In-jail reentry classes|Genesis Process|Jobs for Life|Post-release case management|Mentor support|ID and housing assistance|Employment help,Fayette,Fayette|Jessamine|Scott|Woodford,multi,accepts_criminal_record|referral_required
30,Welcome House of Northern Kentucky,Housing,Northern Kentucky,"Welcome House is Northern Kentucky's largest homelessness services provider, operating since 1982 across multiple regions of the state. In Northern Kentucky, they offer emergency shelter, rapid re-housing, housing navigation, case management, and supportive housing for women, children, families, and adults—including people recently released from incarceration or treatment. Services span homeless solutions and long-term housing stability programs.","Welcome House es el principal proveedor de servicios para personas sin hogar en el norte de Kentucky, operando desde 1982 en varias regiones del estado. En el norte de Kentucky ofrece refugio de emergencia, realojamiento rápido, orientación en vivienda, manejo de casos y vivienda con apoyo para mujeres, niños, familias y adultos—incluidos recién liberados del encarcelamiento o tratamiento. Los servicios abarcan soluciones de emergencia y estabilidad a largo plazo.",1132 Greenup Street,Covington,(859) 431-8717,info@welcomehouseky.org,https://welcomehouseky.org,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,"Main Northern Kentucky office. Also operates regional offices in Owensboro, Maysville, Morehead, Ashland, and Somerset. Ask about rapid re-housing and shelter availability at intake.","Oficina principal del norte de Kentucky. También opera oficinas regionales en Owensboro, Maysville, Morehead, Ashland y Somerset. Pregunte sobre realojamiento rápido y disponibilidad de refugio.","Monday–Friday, 9:00 a.m.–4:30 p.m.",northern-kentucky|homeless|shelter|rapid-rehousing|families|reentry,Emergency shelter|Rapid re-housing|Housing navigation|Case management|Supportive housing|Family stabilization,Kenton,Kenton,single,accepts_criminal_record|walk_in_ok
31,"Transitions, Inc. — Covington",Housing,Northern Kentucky,"Transitions, Inc. has provided substance use treatment in Northern Kentucky since 1969. The Covington campus offers intake and triage, medically supervised detox, residential rehabilitation, intensive outpatient (IOP), standard outpatient services, targeted case management, and Casey's Law assessments. Accepts Kentucky, Ohio, and Indiana Medicaid and most commercial insurance. Multiple Covington locations serve the broader NKY region.","Transitions, Inc. ofrece tratamiento de uso de sustancias en el norte de Kentucky desde 1969. El campus de Covington ofrece ingreso y triaje, desintoxicación supervisada, rehabilitación residencial, tratamiento ambulatorio intensivo (IOP), servicios ambulatorios, manejo de casos y evaluaciones de la Ley Casey. Acepta Medicaid de Kentucky, Ohio e Indiana. Varias ubicaciones en Covington sirven la región NKY.",535 West Pike Street,Covington,(859) 491-4435,info@transitionsky.org,https://transitionsky.org,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Casey's Law assessments scheduled on-site see transitionsky.org for process guide.,Llame a la línea principal para ingreso y evaluación del nivel de atención. Evaluaciones de la Ley Casey en el sitio consulte transitionsky.org.,Call for intake hours; outpatient IOP typically evenings,covington|northern-kentucky|substance-use|detox|residential|outpatient|IOP,Intake and triage|Medical detox|Residential treatment|Intensive outpatient|Case management|Casey's Law assessment|Recovery housing referrals,Kenton,Boone|Bracken|Campbell|Carroll|Gallatin|Grant|Kenton|Owen|Pendleton,multi,
32,"Transitions, Inc. — Grateful Life Center",Housing,Northern Kentucky,"Transitions' Grateful Life Center in Erlanger is a 110-bed Recovery Kentucky therapeutic community for men committed to long-term sobriety. The voluntary program uses peer accountability, a buddy system, 12-step sponsorship, onsite mental health therapy, and primary care access. Kentucky DOC lists Grateful Life as an affiliated reentry and recovery resource. Part of the statewide Recovery Kentucky network funded by KHC, DLG, and DOC.","El Grateful Life Center de Transitions en Erlanger es una comunidad terapéutica Recovery Kentucky de 110 camas para hombres comprometidos con la sobriedad a largo plazo. El programa voluntario usa responsabilidad entre pares, sistema de apoyo, patrocinio de 12 pasos, terapia de salud mental en el sitio y acceso a atención primaria. El DOC de Kentucky lo lista como recurso de reinserción y recuperación.",305 Pleasure Isle Drive,Erlanger,(859) 359-4500,bsuhr@transitionsky.org,https://transitionsky.org/facilities/grateful-life-center,Varies by program—many accept individuals with felony records. Most transitional and reentry housing requires referral or application; call to confirm bed availability and criteria.,Varía según el programa—muchos aceptan personas con antecedentes penales. La mayoría de vivienda transitoria requiere referido o solicitud; llame para confirmar disponibilidad.,Recovery Kentucky men's program. Voluntary admission. PREA coordinator: Brandon Suhr. Anonymous PREA hotline: 1-833-362-7732.,Programa Recovery Kentucky para hombres. Admisión voluntaria. Coordinador PREA: Brandon Suhr. Línea PREA anónima: 1-833-362-7732.,Call for admissions and visiting hours,erlanger|northern-kentucky|recovery-kentucky|men|therapeutic-community|long-term,Long-term residential recovery|Peer accountability program|12-step support|Mental health therapy|Primary care access|Recovery Kentucky housing,Kenton,,statewide,accepts_criminal_record|referral_required
